Caller,Callee,CallTime,Duration,IMEI,IMSI,CellTowerID,FraudType
+919739951076,+918000025413,2023-01-21 09:15:09,410,471877223472718,466484879804185,TWR-2647,SIM Swap
+917590416424,+917022254113,2023-08-02 17:39:27,646,835089695331898,466949427940413,TWR-8822,SIM Swap
+917856656865,+918233708056,2023-05-05 17:29:59,1169,166613421904103,491801015215552,TWR-4804,SIM Swap
+917160194739,+917751897503,2023-06-12 06:58:13,3430,140917808263149,426222902999723,TWR-5742,None
+917039802179,+918281584789,2023-08-09 13:47:17,2468,477226904566984,463944695285830,TWR-9901,SIM Swap
+919121337685,+917576384364,2023-11-27 12:27:06,2065,407186661078430,446536454466313,TWR-3662,SIM Swap
+918971022633,+919784364341,2023-04-10 21:52:56,2943,115857818975755,447445372501377,TWR-5833,SIM Swap
+919896530837,+917829621429,2023-03-10 03:43:52,2502,819144411228872,457071083231291,TWR-8007,SIM Swap
+918408434291,+917372535899,2023-06-05 16:02:11,2741,308044330526848,419791130638474,TWR-8822,Vishing
+918065354117,+917029335155,2023-04-12 06:41:41,1571,602980336623340,437575611265577,TWR-6400,Vishing
+919501649877,+919460489491,2023-01-05 10:35:19,1071,504820655065872,433258907191367,TWR-2017,SIM Swap
+917507771858,+918998856257,2023-04-30 03:38:32,654,872451609436676,497149200908327,TWR-2923,SIM Swap
+918267176863,+918578589030,2023-08-27 16:43:27,904,638383314161744,464030030375762,TWR-7121,Vishing
+919358944233,+919022191192,2023-10-22 03:01:06,2201,847705711168299,430738331910266,TWR-5054,SIM Swap
+919559003646,+917351630288,2023-07-24 02:04:37,1829,892372194990724,410992375164640,TWR-2838,None
+919352135602,+919171050399,2023-03-20 12:14:15,2345,268717210259310,446175900080993,TWR-9525,Vishing
+917499247083,+919921845810,2023-03-21 18:28:50,2936,650372498811522,462695829665158,TWR-1911,Vishing
+917566696611,+919204382691,2023-06-11 08:02:15,1871,165006752005085,465075449517376,TWR-6049,SIM Swap
+917093503397,+918700586760,2023-04-09 19:42:47,3344,939700479057712,481390566138194,TWR-2196,None
+918819766421,+918479740208,2023-09-30 00:03:36,261,177708388958208,404464498550922,TWR-5703,Vishing
+917773013901,+917581662546,2023-10-25 10:01:52,2627,921107459624136,452701054162716,TWR-7266,Vishing
+918621334484,+918613385303,2023-02-01 03:59:02,2796,845112247347835,475900123267232,TWR-3178,SIM Swap
+918493660313,+917509525588,2023-03-11 07:29:41,2200,695421594353032,431344579948098,TWR-1056,None
+918281459294,+918988586594,2023-09-19 13:28:25,2945,577525392278801,453380138192158,TWR-4762,None
+918978370498,+918486744752,2023-03-02 05:50:09,1129,916305243268253,415881781847550,TWR-1527,SIM Swap
+918800624665,+919641075042,2023-10-25 12:08:08,64,332028051885668,414199450892818,TWR-1550,Vishing
+919567466567,+919886319543,2023-10-01 03:06:11,3572,375543835938088,406226588211626,TWR-7590,Vishing
+918006479526,+919318250726,2023-03-26 09:05:44,3089,973771856391377,419718437281239,TWR-9255,Vishing
+918005716063,+919474375067,2023-05-04 20:23:52,2365,969802164953575,433338913397747,TWR-5944,None
+919835590759,+919238756255,2023-03-27 20:16:03,1693,409792986734948,478349055224688,TWR-3869,SIM Swap
+919915209592,+918834812535,2023-08-04 20:54:13,2030,855865467509897,444858890991107,TWR-7821,Vishing
+917640884760,+918288011277,2023-05-27 04:51:47,753,705653758470619,433915095517066,TWR-4692,Vishing
+917619986018,+918988677919,2023-12-22 06:00:20,236,564631977510557,458621870265847,TWR-9683,None
+918668247132,+918043069385,2023-04-10 00:43:54,832,828127224159620,413011049705295,TWR-9775,SIM Swap
+917818112342,+917221348142,2023-04-15 06:14:36,1544,781137461904196,405564572178804,TWR-2192,None
+919523652725,+919883858045,2023-08-06 00:51:50,888,335190173144104,442667635189285,TWR-1251,None
+917816145550,+917503869216,2023-10-18 01:25:08,3089,883205508224574,499048836697877,TWR-4350,Vishing
+918027918636,+919371162526,2023-05-05 21:40:08,3176,528587412263251,475103800668341,TWR-6886,Vishing
+918123398645,+918544661869,2023-07-19 03:47:47,2036,211022611106554,466076879624334,TWR-6246,None
+918592165525,+918343989841,2023-06-10 18:06:31,187,934573225519945,402281254367458,TWR-5272,SIM Swap
+919508397912,+919487399910,2023-10-07 14:59:51,1710,271598096218315,446425144139771,TWR-4768,Vishing
+919447227327,+918055402371,2023-07-13 21:49:37,2255,480064597416852,468770250086758,TWR-9037,Vishing
+917722558006,+918512585138,2023-03-07 17:40:14,573,715355943122858,425900750097517,TWR-9882,SIM Swap
+917252252252,+919250324141,2023-01-14 03:15:36,3436,183691074300135,406827572997275,TWR-1104,Vishing
+917590521614,+919708842947,2023-03-31 21:06:56,278,270045087486107,430782069872721,TWR-9285,Vishing
+918602884797,+917259631271,2023-08-28 22:38:30,2612,842288388211835,402214003476089,TWR-1108,SIM Swap
+919369291047,+918766685440,2023-01-05 14:27:32,68,913116892375585,475399330883767,TWR-5697,None
+919157001409,+919997281896,2023-09-19 18:26:32,1763,301837305587776,473800836712175,TWR-3439,None
+917824341906,+919661938440,2023-07-24 10:55:31,1033,499066092659691,411121374986501,TWR-7112,Vishing
+918971380304,+919426665919,2023-04-05 10:51:42,2855,437740018337791,411346650190235,TWR-1519,None
+918740657035,+918628926576,2023-05-27 11:28:30,2263,163181013350498,401329879706627,TWR-3807,None
+919146875428,+918863627766,2023-09-08 10:58:16,3212,737095396648638,413421660442571,TWR-9653,None
+917986839603,+917908029328,2023-12-17 00:28:22,3555,635365812798464,406550989470792,TWR-2218,SIM Swap
+918204192904,+919332299091,2023-08-07 20:17:33,2695,301932323700831,402204668924325,TWR-4394,SIM Swap
+917619298045,+918710668371,2023-12-27 17:44:31,315,282902467684615,433842469507222,TWR-7375,SIM Swap
+919321697981,+918424768819,2023-05-30 01:42:21,3094,257572642369683,470476455204429,TWR-6666,None
+917419557255,+918877279755,2023-04-01 03:44:20,3435,483472186551952,455832838000437,TWR-6347,None
+919723537339,+918173930637,2023-11-01 07:11:52,1845,356862626263087,477830630568280,TWR-7150,Vishing
+917797737957,+919919267198,2023-08-16 12:45:06,2706,196483777737245,487062303523668,TWR-5839,None
+917315708805,+917352350576,2023-04-15 01:40:49,631,901275025796587,489214132488345,TWR-3527,SIM Swap
+918673413661,+918360122653,2023-05-21 01:58:11,436,105845843567135,443387514640249,TWR-8286,Vishing
+918158638062,+917439080604,2023-02-21 11:03:17,357,585237620009086,478389375888209,TWR-9395,Vishing
+917443639751,+917112794026,2023-02-04 19:18:29,1449,204782402509164,484166742903852,TWR-6315,Vishing
+917053002550,+918253474844,2023-06-10 16:59:21,1588,195364505378943,480493024665535,TWR-9537,None
+919943409776,+918635231601,2023-03-07 19:52:14,568,439041578377114,469399234367169,TWR-3390,None
+917718150313,+918866920369,2023-04-18 04:09:03,1724,645195846045764,410826679113492,TWR-6916,Vishing
+918059096258,+919684499242,2023-07-12 13:12:49,2432,320166967132552,415055826873247,TWR-3219,Vishing
+917029065628,+918699484121,2023-05-10 00:29:19,3447,527716981877320,461956318615693,TWR-6484,Vishing
+919796181989,+919552898167,2023-02-22 20:46:19,1230,779155965828232,497856308436765,TWR-4290,Vishing
+918349406919,+917762946257,2023-06-04 15:51:42,1307,927392341596318,489072016605341,TWR-9044,SIM Swap
+918041204430,+918399670743,2023-05-27 01:05:22,1148,984809719466198,451369496503699,TWR-2865,SIM Swap
+917858134663,+919543595727,2023-07-31 21:37:54,736,964262017038364,403786228845666,TWR-8563,SIM Swap
+917900432998,+918883149695,2023-11-06 18:58:04,1193,880064120562300,457581746265138,TWR-9180,None
+919720157590,+918300656317,2023-04-04 23:48:02,1034,273549572465394,459552793475944,TWR-7176,None
+918928726872,+919568106346,2023-07-06 02:47:28,2384,701645035235768,458869792625931,TWR-9907,None
+918544167403,+919305993661,2023-08-19 14:48:10,2613,195682913776468,492549021438103,TWR-6816,None
+919778843173,+919631431563,2023-01-18 04:52:30,2306,826244539613022,491021856656471,TWR-7547,Vishing
+918848792488,+917455028401,2023-01-05 02:18:44,403,349951028030877,478531410259513,TWR-4621,Vishing
+918606831312,+918679908454,2023-06-29 20:03:42,3163,762694897604900,470436134092748,TWR-3469,Vishing
+917105495798,+919073486033,2023-02-10 14:28:14,1210,196666664553517,449023365206785,TWR-6110,Vishing
+918955638763,+917888488384,2023-07-22 09:08:32,1978,636112198726985,461663264756409,TWR-8412,Vishing
+917288511612,+918289624427,2023-01-18 08:28:34,3318,229573626158256,491192219137245,TWR-2791,SIM Swap
+917705895455,+918047598131,2023-07-20 09:24:42,714,280296507588159,478792596634872,TWR-7985,Vishing
+917995811976,+918739665472,2023-09-02 13:47:29,755,821112924622251,460819560027331,TWR-7481,None
+919637569206,+917847501988,2023-06-24 14:20:34,2425,537787861396691,499179403912008,TWR-4519,None
+918195481928,+917268709250,2023-08-13 05:16:21,416,310498653097706,445876116757689,TWR-4228,Vishing
+917489432865,+918126799232,2023-09-18 11:23:25,3533,694154993144430,489949353692162,TWR-6134,SIM Swap
+918669192918,+919625549685,2023-06-02 10:46:31,2404,491727277822010,486884859927023,TWR-3826,SIM Swap
+918277515811,+919639190897,2023-08-18 04:46:04,347,250812073355265,416588508819694,TWR-4908,Vishing
+917502291736,+917786170238,2023-05-25 23:27:53,2840,675135382770394,458859900261412,TWR-3258,SIM Swap
+918648021756,+918816937739,2023-03-14 03:20:59,1993,705034772446283,424382528907983,TWR-3733,Vishing
+918240535933,+917602569046,2023-03-14 15:53:06,1288,607784714803155,407544622917404,TWR-6882,None
+919081379485,+917586412136,2023-03-17 18:43:45,3339,669072693794771,469662879487101,TWR-7703,SIM Swap
+919111946589,+918785119108,2023-10-03 19:00:23,3440,650225871651997,411631489785832,TWR-1505,None
+918254516608,+917140424329,2023-04-17 17:48:53,920,425015369201643,479609183011769,TWR-9115,SIM Swap
+919193894984,+917486237535,2023-08-11 10:04:54,467,972699850415625,451634057720897,TWR-9880,None
+918895655026,+919346569443,2023-03-26 20:57:30,1741,928649955129021,491997469639601,TWR-5055,Vishing
+917138428506,+918931585714,2023-04-13 01:36:55,1427,594346814391456,433349613122489,TWR-4438,SIM Swap
+919525113890,+919959806220,2023-05-17 04:06:58,3526,787094740809898,460261108892039,TWR-3719,SIM Swap
+917598009614,+917887424665,2023-11-12 22:38:52,847,166833150466359,449373097518205,TWR-9720,Vishing
+919563484242,+919313993297,2023-03-07 09:23:26,1325,892696253825294,440717546822543,TWR-5380,SIM Swap
+919917568337,+917408988968,2023-02-22 15:46:48,3072,563417460853860,408344772570426,TWR-5543,SIM Swap
+917544980513,+917569902893,2023-04-07 23:09:38,599,462648619055366,434840038040112,TWR-7434,Vishing
+917610622521,+919480023764,2023-09-03 14:24:49,1100,566376015238997,463610077006645,TWR-2237,SIM Swap
+917399839065,+918730230896,2023-07-20 05:51:57,3071,882166279179387,463992302891720,TWR-8996,Vishing
+919499480048,+917010621799,2023-12-04 10:48:26,3170,924976661804341,464523174074231,TWR-6869,None
+919295335613,+918708176663,2023-03-26 14:19:19,1759,338524551477028,437793542022023,TWR-6289,Vishing
+918450647350,+919350680837,2023-08-13 10:43:55,534,987552781261533,406464133696674,TWR-2631,SIM Swap
+918973888646,+917069927882,2023-02-18 05:58:27,3512,596842495335323,400096450010992,TWR-8009,None
+919957479588,+917566562369,2023-12-09 14:12:47,2662,278989763595990,438568276297801,TWR-2529,SIM Swap
+918548058189,+918075413763,2023-02-02 00:12:54,1523,286365712993174,455778962697799,TWR-6005,SIM Swap
+918005640129,+918843532841,2023-09-12 13:33:54,373,207166751362585,430034710966585,TWR-8812,None
+917569941254,+919549834042,2023-03-29 20:15:05,2127,601101049895198,401133911253283,TWR-6629,None
+918813824517,+919980840461,2023-02-21 07:57:42,1956,357771356409311,412573014548214,TWR-2678,None
+918345834347,+918578665411,2023-12-09 03:24:45,1225,530906067838919,490293669322496,TWR-3340,None
+919278515709,+919419317349,2023-01-04 06:59:25,2499,284780874824066,449424078887693,TWR-4490,SIM Swap
+917650146942,+918768280529,2023-08-28 06:14:40,2812,197599769893113,414142883175817,TWR-3293,None
+919532200677,+918649404491,2023-05-17 12:32:58,1758,990674488758255,434871440042307,TWR-5537,SIM Swap
+917361845490,+918065869250,2023-08-03 22:01:49,2461,911974734257542,440100424267950,TWR-1439,SIM Swap
+918295574037,+917882382645,2023-07-21 01:46:17,2485,312396911104568,455133412175442,TWR-5842,SIM Swap
+917234372626,+918027962091,2023-07-12 04:41:16,1580,371433827402946,489801321915438,TWR-2163,SIM Swap
+917051827414,+918550904983,2023-12-29 16:48:22,1296,535540315447645,459230040187025,TWR-6986,SIM Swap
+919933213766,+917742042844,2023-10-24 05:07:15,1929,182183212942958,482661012259240,TWR-2106,None
+918126077199,+917926608888,2023-01-16 11:12:47,247,988662872863019,471298166403317,TWR-5693,SIM Swap
+919151988914,+918784266819,2023-06-14 12:00:26,2874,192803086133021,475516866084969,TWR-9808,SIM Swap
+917655757505,+918191714875,2023-02-02 11:10:52,1269,675676280914373,428599847598930,TWR-3545,SIM Swap
+918403381840,+918678179022,2023-08-16 17:59:25,2598,866800482263595,409305661490998,TWR-6081,SIM Swap
+918878988236,+918024939794,2023-01-23 11:43:21,1001,230590346727701,486171876076893,TWR-1901,Vishing
+919860790008,+919826313349,2023-10-15 15:26:04,719,114259804426535,419313213372780,TWR-1185,None
+919132077306,+918489087190,2023-07-23 02:45:47,2118,391889073100498,452334893602181,TWR-3079,SIM Swap
+918154334685,+917507049745,2023-10-27 14:15:05,120,406224422205194,408987321519963,TWR-5308,SIM Swap
+919476700066,+919695232998,2023-01-30 22:20:41,2032,675089486059378,407801207329892,TWR-9185,SIM Swap
+917716750131,+918579206999,2023-03-03 02:14:07,1044,215860064232184,480770700854908,TWR-2889,None
+919185386258,+917011031667,2023-01-18 02:27:46,3517,113837795910085,406469271088262,TWR-8729,Vishing
+918644884312,+917644608746,2023-03-11 12:02:12,3512,722469762094677,459019961838528,TWR-4678,Vishing
+918066282253,+918787808459,2023-12-22 16:23:06,2950,405407908594916,410964304169489,TWR-7108,None
+919156249415,+919891911919,2023-12-17 06:41:58,215,351282126897912,472588401907891,TWR-1752,Vishing
+917296036788,+918997564262,2023-12-03 08:00:19,1156,468505233466290,477838063328391,TWR-8483,None
+918584496586,+917861876057,2023-04-24 05:51:47,2309,442174823970583,487641984129540,TWR-4974,Vishing
+918581723170,+919541293188,2023-07-11 14:27:17,3164,320025917044310,434500596001806,TWR-3466,None
+918761091683,+917102693781,2023-04-01 11:41:46,2218,816006895860028,497598147809899,TWR-1157,Vishing
+917006279398,+919823098529,2023-05-27 03:08:08,3477,918774260513851,414629979358333,TWR-4361,SIM Swap
+918022922016,+918803095297,2023-07-11 02:02:29,245,901248235394724,413092262158603,TWR-1719,None
+919232348845,+918774065466,2023-09-30 04:21:59,1525,195592004343255,413450036994642,TWR-9280,None
+919736820502,+918693725910,2023-01-30 01:28:14,2424,170126369813275,493228428364198,TWR-3141,None
+918252738994,+918120947541,2023-11-27 11:05:26,1290,888948525288414,444763550398744,TWR-8417,Vishing
+918003352579,+917320780067,2023-03-20 17:25:07,557,967110002225980,415335544548620,TWR-3546,None
+917705985174,+918930874468,2023-06-30 23:56:54,1286,235937460876514,450425217833459,TWR-4401,Vishing
+918324171556,+918990058467,2023-04-13 22:03:10,3491,201804124841912,442815180589653,TWR-1660,None
+918407863065,+917637045876,2023-02-05 10:09:57,2912,546132665840927,406891332835296,TWR-5896,Vishing
+917746756255,+917133496549,2023-06-07 01:12:31,3500,725946180940966,477424293450172,TWR-5093,None
+918984460654,+917437688716,2023-11-09 04:51:38,3251,236743769176606,408675885292521,TWR-4641,None
+917850974890,+918720485787,2023-05-25 13:31:33,2811,194620898431964,482487347981346,TWR-5240,None
+917093631055,+917276905285,2023-03-18 19:10:00,2645,203556509629346,417241422722097,TWR-1699,Vishing
+917217487269,+917721508131,2023-12-25 21:31:55,2350,544729795038430,404151069254588,TWR-7270,SIM Swap
+918832508021,+917742201314,2023-05-18 10:59:24,879,310714996678673,439386031142039,TWR-8307,None
+917148818209,+919637567649,2023-08-29 11:08:37,2527,828771106422858,470211097854751,TWR-7750,SIM Swap
+919057422183,+917261903104,2023-02-04 01:37:26,1145,254513093511711,428069411879228,TWR-9614,None
+919709069459,+919334987658,2023-11-05 16:30:14,79,530656325258784,467509838333296,TWR-9921,Vishing
+918477615282,+919429453032,2023-07-15 02:38:40,1317,404484784600217,403668674374081,TWR-6224,SIM Swap
+917940684569,+917125857393,2023-12-14 21:07:58,3320,416301915343103,466387273121569,TWR-9674,Vishing
+919508213290,+917999705716,2023-03-03 23:48:39,410,839564368138064,437508985139347,TWR-9743,SIM Swap
+917240125829,+917942365574,2023-08-12 13:50:21,3467,997785529362628,449934958045328,TWR-3846,None
+918015979384,+919544851934,2023-05-04 12:00:55,3302,885458199295146,403971090523099,TWR-6761,SIM Swap
+919420671425,+917610324690,2023-08-07 16:33:18,771,654200977855546,443497462214035,TWR-3876,Vishing
+917163053047,+917387652480,2023-01-22 19:31:24,952,346357613253269,474088271446073,TWR-8831,None
+918424786638,+919637688758,2023-03-20 05:47:02,3303,483657104098142,424978314049926,TWR-6301,None
+917094115188,+917634418273,2023-08-16 19:35:37,2886,259488960050089,415611237032477,TWR-9622,Vishing
+917311520864,+918604560177,2023-10-01 14:46:12,2712,759794575081520,447365333270156,TWR-5944,Vishing
+917586055431,+917676474018,2023-10-12 10:00:56,1789,819749725434119,468568983925634,TWR-6198,None
+919413674172,+919978819212,2023-12-12 11:40:29,2513,501750326004562,493665605587689,TWR-3872,Vishing
+918317795722,+919957078297,2023-04-25 09:05:59,521,920588624890437,455111185681668,TWR-1530,None
+919587239638,+918366731217,2023-12-24 16:41:54,3312,788354269079557,490019168294737,TWR-2705,Vishing
+917604058666,+918422357563,2023-10-17 11:06:12,318,490473678933279,444968231910305,TWR-3750,SIM Swap
+917381075297,+919877733629,2023-09-06 04:52:07,2987,478021059737988,401603941062371,TWR-5345,None
